# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: evaporation cumulation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: discharge cumulation [mol/d]
# Region: surface outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface exchange cumulation [mol/d]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# =============================================================================
"time [d]" "evaporation cumulation [m3/d]" "discharge cumulation [mol/d]" "surface-subsurface exchange cumulation [mol/d]" "thaw depth [m]"
1.820000000000e+02 4.917198858121e+01 3.032838616509e+06 -2.471804248004e+05 2.290000000000e-01
1.830000000000e+02 6.347967946801e+01 2.774377739156e+06 3.821074978440e+05 2.330000000000e-01
1.840000000000e+02 6.105051933093e+01 2.578928634462e+06 1.128866170219e+06 2.340000000000e-01
1.850000000000e+02 5.130565012861e+01 2.368912633764e+06 5.380942299292e+05 2.470000000000e-01
1.860000000000e+02 5.671717021056e+01 2.003385126877e+06 4.030808041592e+05 2.510000000000e-01
1.870000000000e+02 4.542069154204e+01 1.852900151287e+06 6.674927087018e+05 2.520000000000e-01
1.880000000000e+02 3.033550299624e+01 1.771512903006e+06 -1.222939865674e+06 2.530000000000e-01
1.890000000000e+02 2.511416086101e+01 1.844007304980e+06 -5.014198814817e+06 2.570000000001e-01
1.900000000000e+02 2.602192482003e+01 2.097029679351e+06 -6.469322615704e+06 2.680000000001e-01
1.910000000000e+02 5.035476761797e+01 2.224462413953e+06 -2.328823606392e+06 2.690000000001e-01
1.920000000000e+02 5.395740115902e+01 2.112334831242e+06 -2.471141784523e+06 2.700000000001e-01
1.930000000000e+02 3.248363541773e+01 2.205746366964e+06 -5.148154883093e+06 2.722358440933e-01
1.940000000000e+02 4.449566327771e+01 2.236183222794e+06 -1.795217238214e+06 2.732358440934e-01
1.950000000000e+02 4.538184666495e+01 2.082136683968e+06 9.647742225677e+05 2.742358440934e-01
1.960000000000e+02 4.020663700111e+01 1.003948030821e+06 7.432805740746e+05 2.782358440934e-01
1.970000000000e+02 4.155474388660e+01 4.997401981817e+05 5.068776724054e+05 2.852358440935e-01
1.980000000000e+02 5.218686841231e+01 3.544209704494e+05 3.525989142963e+05 2.942358440936e-01
1.990000000000e+02 5.990936138537e+01 1.711633953369e+05 1.747823687974e+05 2.984716881869e-01
2.000000000000e+02 5.311527623214e+01 1.104766575904e+05 1.144873980421e+05 3.124716881881e-01
2.010000000000e+02 4.977191051161e+01 4.850476540666e+04 4.286798354762e+04 3.159433763745e-01
2.020000000000e+02 4.249245062840e+01 3.934141063752e+04 4.984170585562e+04 3.206868208312e-01
2.030000000000e+02 4.311368128239e+01 2.581148398668e+04 1.242503654115e+04 3.377527940426e-01
2.040000000000e+02 4.041642395419e+01 4.180028871104e+03 1.020179729553e+04 3.387527940426e-01
2.050000000000e+02 3.854205570187e+01 7.816381328996e+03 6.825287095836e+03 3.387527940426e-01
2.060000000000e+02 4.071969248485e+01 9.374435438906e+02 -2.892282260890e+03 3.420245503130e-01
2.070000000000e+02 3.307346574072e+01 0.000000000000e+00 -2.868023588890e+06 3.442963065834e-01
2.080000000000e+02 1.894315698084e+01 2.548654466684e+05 -4.634811525386e+06 3.465680628539e-01
2.090000000000e+02 1.079141906127e+01 3.651233319248e+05 -3.472727258107e+06 3.465680628539e-01
2.100000000000e+02 1.494235384706e+01 3.249120779987e+05 -3.332619577955e+06 3.498398191243e-01
2.110000000000e+02 2.499552511875e+01 2.084269757391e+05 -1.692935951285e+06 3.475680628539e-01
2.120000000000e+02 1.757375199710e+01 2.304348114570e+05 -1.685477858802e+06 3.498398191243e-01
2.130000000000e+02 1.125167076097e+01 4.767912689230e+05 -4.282064187401e+06 3.498398191243e-01
2.140000000000e+02 8.820667694554e+00 6.008303107024e+05 -5.003514066178e+06 3.566550879356e-01
2.150000000000e+02 9.543305155411e+00 5.638875093420e+05 -2.380211070218e+06 3.543833316651e-01
2.160000000000e+02 1.206777237242e+00 3.617993407068e+05 6.422405674000e+04 0.000000000000e+00
2.170000000000e+02 5.036051212462e-01 4.158673554618e+05 3.987939668014e+05 0.000000000000e+00
2.180000000000e+02 4.240061782361e-01 6.178459003114e+05 -3.493468736970e+06 1.100000000000e-02
